invoice_id,customer_id,invoice_amount,invoice_date,due_date,delay_days,payment_date,industry,region,past_avg_delay,total_outstanding,num_invoices,late_flag
INV04317,1046,36198,2023-03-29,2023-04-28,19,2023-05-17,SaaS,UK,11,190157,46,1
INV04318,1030,95223,2023-08-16,2023-09-15,7,2023-09-22,Manufacturing,US,5,64924,13,1
INV04319,1045,50997,2023-10-31,2023-11-30,17,2023-12-17,SaaS,US,14,16708,3,1
INV04320,1025,79692,2023-11-01,2023-12-01,13,2023-12-14,Retail,US,9,12670,20,1
INV04321,1004,1567,2023-10-17,2023-11-16,0,2023-11-16,SaaS,US,1,75470,5,0
INV04322,1083,62032,2023-07-27,2023-08-26,11,2023-09-06,Retail,India,14,7666,2,1
INV04323,1051,3179,2023-12-22,2024-01-21,3,2024-01-24,Manufacturing,Germany,2,72989,26,1
INV04324,1074,3019,2023-10-01,2023-10-31,16,2023-11-16,Retail,Germany,12,133639,29,1
INV04325,1053,82455,2023-03-11,2023-04-10,10,2023-04-20,SaaS,Germany,2,121255,18,1
INV04326,1032,86239,2023-08-08,2023-09-07,21,2023-09-28,Healthcare,India,14,177319,9,1
INV04327,1049,19704,2023-08-19,2023-09-18,8,2023-09-26,Manufacturing,US,1,7473,22,1
INV04328,1037,19030,2023-10-17,2023-11-16,6,2023-11-22,Healthcare,US,6,161637,28,1
INV04329,1026,70445,2023-11-03,2023-12-03,11,2023-12-14,Healthcare,Germany,13,158680,12,1
INV04330,1097,74551,2023-12-27,2024-01-26,19,2024-02-14,Healthcare,UK,14,46214,37,1
INV04331,1014,4420,2023-12-15,2024-01-14,17,2024-01-31,Healthcare,US,9,166620,18,1
INV04332,1095,60875,2023-09-12,2023-10-12,22,2023-11-03,Healthcare,US,13,170674,34,1
INV04333,1060,48653,2023-05-22,2023-06-21,18,2023-07-09,SaaS,US,13,110346,42,1
INV04334,1020,17740,2023-03-10,2023-04-09,6,2023-04-15,Retail,India,7,99373,42,1
INV04335,1045,66263,2023-03-30,2023-04-29,17,2023-05-16,Retail,US,14,156807,3,1
INV04336,1068,96864,2023-12-25,2024-01-24,17,2024-02-10,Healthcare,Germany,8,21806,46,1
INV04337,1005,65559,2023-05-16,2023-06-15,2,2023-06-17,SaaS,US,5,197709,5,1
INV04338,1037,20465,2023-05-23,2023-06-22,10,2023-07-02,Healthcare,Germany,6,51292,23,1
INV04339,1061,52432,2023-12-05,2024-01-04,7,2024-01-11,Healthcare,UK,3,34228,13,1
INV04340,1085,5131,2023-07-06,2023-08-05,19,2023-08-24,Manufacturing,India,10,52986,24,1
INV04341,1061,11652,2023-01-11,2023-02-10,2,2023-02-12,SaaS,UK,3,178927,28,1
INV04342,1081,65973,2023-05-28,2023-06-27,9,2023-07-06,Healthcare,US,1,101780,17,1
INV04343,1077,88043,2023-10-19,2023-11-18,1,2023-11-19,Retail,UK,0,161936,6,1
INV04344,1073,48147,2023-12-04,2024-01-03,3,2024-01-06,Manufacturing,US,3,174912,27,1
INV04345,1045,48671,2023-02-07,2023-03-09,17,2023-03-26,Healthcare,Germany,14,161996,45,1
INV04346,1012,90342,2023-12-11,2024-01-10,10,2024-01-20,Healthcare,US,3,136626,29,1
INV04347,1094,20171,2023-07-27,2023-08-26,12,2023-09-07,Healthcare,India,9,54158,12,1
INV04348,1093,87129,2023-07-29,2023-08-28,10,2023-09-07,SaaS,UK,3,88685,35,1
INV04349,1002,56692,2023-01-01,2023-01-31,17,2023-02-17,Healthcare,US,13,131123,48,1
INV04350,1093,59541,2023-12-26,2024-01-25,4,2024-01-29,Retail,Germany,3,32749,5,1
INV04351,1005,10470,2023-03-06,2023-04-05,14,2023-04-19,Manufacturing,UK,5,117195,2,1
INV04352,1092,62344,2023-01-01,2023-01-31,18,2023-02-18,SaaS,India,11,55809,11,1
INV04353,1007,45308,2023-08-31,2023-09-30,3,2023-10-03,Manufacturing,US,2,69076,4,1
INV04354,1043,51639,2023-11-12,2023-12-12,4,2023-12-16,Retail,India,0,191318,22,1
INV04355,1032,22326,2023-01-25,2023-02-24,15,2023-03-11,Healthcare,Germany,14,143535,1,1
INV04356,1080,5597,2023-12-13,2024-01-12,21,2024-02-02,SaaS,UK,12,129108,45,1
INV04357,1074,31788,2023-02-19,2023-03-21,21,2023-04-11,Healthcare,UK,12,187186,16,1
INV04358,1076,66020,2023-12-14,2024-01-13,10,2024-01-23,SaaS,UK,13,120178,2,1
INV04359,1049,50477,2023-08-29,2023-09-28,8,2023-10-06,Healthcare,Germany,1,79045,41,1
INV04360,1010,34071,2023-02-01,2023-03-03,12,2023-03-15,Retail,US,13,100402,27,1
INV04361,1094,71603,2023-02-02,2023-03-04,7,2023-03-11,Retail,US,9,83041,12,1
INV04362,1027,62923,2023-07-19,2023-08-18,14,2023-09-01,Healthcare,US,6,29466,5,1
INV04363,1069,71560,2023-08-22,2023-09-21,13,2023-10-04,Retail,India,7,155004,5,1
INV04364,1040,74251,2023-01-26,2023-02-25,14,2023-03-11,Healthcare,Germany,13,112712,22,1
INV04365,1015,58492,2023-02-11,2023-03-13,18,2023-03-31,SaaS,UK,9,128212,13,1
INV04366,1067,32770,2023-03-02,2023-04-01,13,2023-04-14,Retail,Germany,9,43867,16,1
INV04367,1098,77762,2023-02-10,2023-03-12,12,2023-03-24,SaaS,Germany,7,155056,26,1
INV04368,1047,36399,2023-05-10,2023-06-09,13,2023-06-22,Healthcare,Germany,8,171934,9,1
INV04369,1055,79948,2023-12-21,2024-01-20,4,2024-01-24,SaaS,UK,7,119361,48,1
INV04370,1063,58439,2023-12-20,2024-01-19,2,2024-01-21,Manufacturing,UK,5,105567,32,1
INV04371,1058,45415,2023-07-17,2023-08-16,3,2023-08-19,Healthcare,India,6,104370,19,1
INV04372,1089,13569,2023-10-14,2023-11-13,-1,2023-11-12,Retail,Germany,2,59896,36,0
INV04373,1061,3369,2023-05-31,2023-06-30,8,2023-07-08,Retail,US,3,7790,28,1
INV04374,1075,98557,2023-07-23,2023-08-22,4,2023-08-26,Manufacturing,India,7,110383,15,1
INV04375,1010,1528,2023-07-01,2023-07-31,16,2023-08-16,Healthcare,UK,13,195877,9,1
INV04376,1088,31314,2023-07-26,2023-08-25,15,2023-09-09,Healthcare,UK,13,49449,16,1
INV04377,1017,19047,2023-05-27,2023-06-26,16,2023-07-12,Healthcare,India,11,163317,6,1
INV04378,1018,20748,2023-07-23,2023-08-22,17,2023-09-08,Healthcare,US,10,88593,8,1
INV04379,1086,36109,2023-02-17,2023-03-19,17,2023-04-05,SaaS,Germany,12,167408,33,1
INV04380,1054,14919,2023-09-15,2023-10-15,1,2023-10-16,Healthcare,Germany,1,187587,32,1
INV04381,1081,48498,2023-05-19,2023-06-18,6,2023-06-24,SaaS,US,1,115464,46,1
INV04382,1025,56808,2023-06-21,2023-07-21,18,2023-08-08,SaaS,Germany,9,172341,36,1
INV04383,1005,81792,2023-04-11,2023-05-11,7,2023-05-18,Retail,UK,5,171654,42,1
INV04384,1003,71441,2023-07-06,2023-08-05,6,2023-08-11,Healthcare,India,5,93562,48,1
INV04385,1028,75420,2023-11-11,2023-12-11,13,2023-12-24,SaaS,US,8,103652,36,1
INV04386,1058,29906,2023-10-21,2023-11-20,9,2023-11-29,Healthcare,India,6,68720,34,1
INV04387,1097,72486,2023-12-29,2024-01-28,19,2024-02-16,Manufacturing,Germany,14,183899,2,1
INV04388,1016,67896,2023-01-21,2023-02-20,4,2023-02-24,SaaS,Germany,3,25517,13,1
INV04389,1042,22946,2023-10-25,2023-11-24,12,2023-12-06,Retail,UK,12,183437,43,1
INV04390,1079,48020,2023-01-10,2023-02-09,12,2023-02-21,Healthcare,UK,6,87131,10,1
INV04391,1065,75266,2023-07-06,2023-08-05,6,2023-08-11,Retail,Germany,7,84497,38,1
INV04392,1033,23161,2023-05-13,2023-06-12,2,2023-06-14,SaaS,Germany,1,67430,7,1
INV04393,1007,28738,2023-02-02,2023-03-04,7,2023-03-11,SaaS,UK,2,135329,47,1
INV04394,1012,4925,2023-03-10,2023-04-09,2,2023-04-11,Retail,UK,3,34456,3,1
INV04395,1007,9463,2023-03-21,2023-04-20,-1,2023-04-19,Healthcare,US,2,164284,27,0
INV04396,1093,58153,2023-07-10,2023-08-09,1,2023-08-10,SaaS,UK,3,123788,14,1
INV04397,1095,83948,2023-04-11,2023-05-11,19,2023-05-30,Manufacturing,US,13,70346,30,1
INV04398,1099,62009,2023-10-12,2023-11-11,9,2023-11-20,Retail,US,8,18930,34,1
INV04399,1093,88938,2023-08-09,2023-09-08,2,2023-09-10,SaaS,India,3,37915,23,1
INV04400,1064,92253,2023-02-22,2023-03-24,5,2023-03-29,Healthcare,UK,3,167178,48,1
INV04401,1042,42552,2023-06-09,2023-07-09,19,2023-07-28,SaaS,US,12,33040,17,1
INV04402,1038,57271,2023-02-11,2023-03-13,15,2023-03-28,Healthcare,India,11,150034,15,1
INV04403,1080,10797,2023-02-16,2023-03-18,14,2023-04-01,Healthcare,India,12,78390,45,1
INV04404,1058,87130,2023-06-08,2023-07-08,12,2023-07-20,SaaS,UK,6,127871,44,1
INV04405,1083,72942,2023-07-03,2023-08-02,19,2023-08-21,Manufacturing,UK,14,65665,7,1
INV04406,1087,14965,2023-09-03,2023-10-03,12,2023-10-15,Healthcare,India,10,126832,3,1
INV04407,1085,14733,2023-01-11,2023-02-10,11,2023-02-21,Retail,US,10,66324,9,1
INV04408,1092,54223,2023-06-03,2023-07-03,11,2023-07-14,Healthcare,UK,11,99855,3,1
INV04409,1085,27926,2023-08-08,2023-09-07,8,2023-09-15,Healthcare,India,10,121158,48,1
INV04410,1043,29783,2023-06-04,2023-07-04,2,2023-07-06,Manufacturing,India,0,163741,35,1
INV04411,1008,84360,2023-12-05,2024-01-04,4,2024-01-08,Healthcare,US,6,138669,40,1
INV04412,1036,37394,2023-12-31,2024-01-30,5,2024-02-04,SaaS,Germany,4,165282,8,1
INV04413,1073,65796,2023-10-10,2023-11-09,0,2023-11-09,Manufacturing,US,3,65697,26,0
INV04414,1035,29287,2023-07-06,2023-08-05,6,2023-08-11,Healthcare,India,7,6302,15,1
INV04415,1091,83104,2023-03-03,2023-04-02,20,2023-04-22,SaaS,US,14,198655,5,1
INV04416,1027,31436,2023-05-28,2023-06-27,7,2023-07-04,SaaS,UK,6,82790,13,1
INV04417,1041,87916,2023-05-24,2023-06-23,18,2023-07-11,Healthcare,India,9,186312,15,1
INV04418,1042,91332,2023-04-13,2023-05-13,21,2023-06-03,Retail,US,12,190929,39,1
INV04419,1084,74567,2023-10-27,2023-11-26,6,2023-12-02,Retail,US,3,186550,12,1
INV04420,1087,88483,2023-04-03,2023-05-03,14,2023-05-17,Healthcare,US,10,12484,35,1
INV04421,1041,4188,2023-10-13,2023-11-12,12,2023-11-24,Healthcare,US,9,123957,8,1
INV04422,1065,92205,2023-04-29,2023-05-29,10,2023-06-08,SaaS,India,7,63627,10,1
INV04423,1054,98349,2023-01-29,2023-02-28,8,2023-03-08,Healthcare,US,1,139428,34,1
INV04424,1071,7765,2023-01-30,2023-03-01,4,2023-03-05,Healthcare,UK,6,158672,8,1
INV04425,1047,52626,2023-12-26,2024-01-25,10,2024-02-04,SaaS,Germany,8,22451,22,1
INV04426,1090,89707,2023-10-15,2023-11-14,13,2023-11-27,Healthcare,Germany,12,8074,12,1
INV04427,1021,11807,2023-05-18,2023-06-17,7,2023-06-24,Healthcare,Germany,0,56642,22,1
INV04428,1026,11204,2023-02-20,2023-03-22,18,2023-04-09,Healthcare,UK,13,192768,27,1
INV04429,1092,93602,2023-10-19,2023-11-18,19,2023-12-07,SaaS,Germany,11,123452,18,1
INV04430,1066,58944,2023-08-22,2023-09-21,13,2023-10-04,Healthcare,India,7,166930,19,1
INV04431,1012,43120,2023-02-24,2023-03-26,10,2023-04-05,Retail,India,3,125709,5,1
INV04432,1044,23658,2023-10-19,2023-11-18,14,2023-12-02,Healthcare,UK,14,171702,16,1
INV04433,1009,38081,2023-08-28,2023-09-27,11,2023-10-08,Retail,UK,3,32654,49,1
INV04434,1099,35986,2023-11-08,2023-12-08,11,2023-12-19,Healthcare,India,8,194298,41,1
INV04435,1008,80322,2023-02-05,2023-03-07,13,2023-03-20,SaaS,UK,6,19189,10,1
INV04436,1053,95819,2023-03-30,2023-04-29,6,2023-05-05,Retail,UK,2,60107,19,1
INV04437,1026,51304,2023-07-31,2023-08-30,15,2023-09-14,Healthcare,India,13,61020,44,1
INV04438,1033,66592,2023-11-14,2023-12-14,0,2023-12-14,Healthcare,India,1,7560,1,0
INV04439,1000,59548,2023-12-31,2024-01-30,15,2024-02-14,Healthcare,US,8,173631,22,1
INV04440,1031,99447,2023-09-02,2023-10-02,15,2023-10-17,Healthcare,US,14,29652,17,1
INV04441,1088,40986,2023-03-28,2023-04-27,10,2023-05-07,SaaS,Germany,13,57266,35,1
INV04442,1092,75095,2023-08-28,2023-09-27,20,2023-10-17,Manufacturing,UK,11,131108,39,1
INV04443,1070,92594,2023-11-16,2023-12-16,13,2023-12-29,Retail,India,9,68318,9,1
INV04444,1066,89281,2023-07-07,2023-08-06,15,2023-08-21,Healthcare,Germany,7,182371,5,1
INV04445,1083,67151,2023-02-26,2023-03-28,22,2023-04-19,SaaS,US,14,125392,9,1
INV04446,1019,74598,2023-04-23,2023-05-23,11,2023-06-03,Manufacturing,UK,3,71548,11,1
INV04447,1093,29214,2023-08-11,2023-09-10,10,2023-09-20,SaaS,Germany,3,107589,14,1
INV04448,1034,39745,2023-03-11,2023-04-10,6,2023-04-16,Healthcare,UK,8,172396,46,1
INV04449,1098,43548,2023-08-15,2023-09-14,16,2023-09-30,Manufacturing,Germany,7,118280,40,1
INV04450,1090,11681,2023-09-13,2023-10-13,18,2023-10-31,Retail,UK,12,138397,24,1
INV04451,1089,7984,2023-06-29,2023-07-29,5,2023-08-03,Retail,UK,2,61109,20,1
INV04452,1077,28579,2023-07-03,2023-08-02,5,2023-08-07,SaaS,India,0,96837,33,1
INV04453,1016,91810,2023-07-10,2023-08-09,0,2023-08-09,Retail,UK,3,102942,4,0
INV04454,1017,55933,2023-08-20,2023-09-19,20,2023-10-09,Retail,US,11,154810,16,1
INV04455,1044,28399,2023-10-03,2023-11-02,14,2023-11-16,Manufacturing,India,14,60845,25,1
INV04456,1092,32481,2023-08-21,2023-09-20,14,2023-10-04,Retail,UK,11,81955,1,1
INV04457,1083,1944,2023-02-23,2023-03-25,19,2023-04-13,Manufacturing,US,14,181427,24,1
INV04458,1052,94993,2023-09-14,2023-10-14,2,2023-10-16,Manufacturing,US,4,89314,3,1
INV04459,1090,10114,2023-03-31,2023-04-30,10,2023-05-10,Manufacturing,Germany,12,174382,32,1
INV04460,1081,40846,2023-08-14,2023-09-13,3,2023-09-16,Retail,India,1,107825,34,1
INV04461,1067,84666,2023-09-04,2023-10-04,8,2023-10-12,SaaS,India,9,152497,49,1
INV04462,1064,78848,2023-05-31,2023-06-30,3,2023-07-03,SaaS,Germany,3,183491,25,1
INV04463,1000,33596,2023-04-23,2023-05-23,7,2023-05-30,Retail,Germany,8,99845,43,1
INV04464,1057,76287,2023-09-26,2023-10-26,10,2023-11-05,Manufacturing,Germany,1,154304,3,1
INV04465,1025,7907,2023-06-06,2023-07-06,6,2023-07-12,Retail,India,9,74727,7,1
INV04466,1019,29114,2023-12-13,2024-01-12,5,2024-01-17,Healthcare,US,3,61582,42,1
INV04467,1086,26009,2023-12-17,2024-01-16,19,2024-02-04,SaaS,US,12,188090,35,1
INV04468,1009,85846,2023-10-26,2023-11-25,10,2023-12-05,Manufacturing,UK,3,149096,29,1
INV04469,1058,51241,2023-06-08,2023-07-08,15,2023-07-23,Retail,India,6,61045,40,1
INV04470,1074,36725,2023-11-26,2023-12-26,10,2024-01-05,Manufacturing,India,12,193620,25,1
INV04471,1040,19996,2023-08-13,2023-09-12,11,2023-09-23,Healthcare,Germany,13,149671,28,1
INV04472,1004,7047,2023-01-14,2023-02-13,4,2023-02-17,Manufacturing,India,1,93999,24,1
INV04473,1064,29767,2023-12-21,2024-01-20,4,2024-01-24,Healthcare,India,3,160531,5,1
INV04474,1016,17347,2023-04-19,2023-05-19,7,2023-05-26,SaaS,US,3,26755,27,1
INV04475,1021,25102,2023-04-06,2023-05-06,-2,2023-05-04,Manufacturing,India,0,141524,10,0
INV04476,1097,5263,2023-07-14,2023-08-13,23,2023-09-05,Retail,US,14,157295,12,1
INV04477,1040,68438,2023-02-27,2023-03-29,19,2023-04-17,Manufacturing,US,13,78129,18,1
INV04478,1092,97359,2023-12-18,2024-01-17,15,2024-02-01,Manufacturing,India,11,167433,38,1
INV04479,1067,31540,2023-10-21,2023-11-20,12,2023-12-02,Healthcare,US,9,103815,8,1
INV04480,1068,76726,2023-06-03,2023-07-03,17,2023-07-20,Healthcare,Germany,8,91044,38,1
INV04481,1010,64769,2023-03-05,2023-04-04,19,2023-04-23,Retail,US,13,82539,30,1
INV04482,1055,41843,2023-06-07,2023-07-07,11,2023-07-18,SaaS,India,7,196781,9,1
INV04483,1050,28690,2023-09-22,2023-10-22,16,2023-11-07,SaaS,Germany,9,107941,48,1
INV04484,1020,3994,2023-05-01,2023-05-31,6,2023-06-06,Healthcare,Germany,7,195678,43,1
INV04485,1098,68546,2023-10-15,2023-11-14,11,2023-11-25,Retail,India,7,132602,25,1
INV04486,1075,8377,2023-01-11,2023-02-10,9,2023-02-19,Manufacturing,UK,7,117603,30,1
INV04487,1025,79572,2023-08-02,2023-09-01,7,2023-09-08,Retail,US,9,17215,2,1
INV04488,1018,27467,2023-06-11,2023-07-11,12,2023-07-23,Retail,US,10,177246,17,1
INV04489,1059,1048,2023-04-15,2023-05-15,15,2023-05-30,Retail,UK,14,34859,45,1
INV04490,1070,37978,2023-05-27,2023-06-26,8,2023-07-04,SaaS,Germany,9,65585,7,1
INV04491,1046,48606,2023-07-01,2023-07-31,8,2023-08-08,Manufacturing,UK,11,179300,22,1
INV04492,1070,82574,2023-12-04,2024-01-03,12,2024-01-15,Retail,India,9,75655,10,1
INV04493,1025,99112,2023-02-06,2023-03-08,7,2023-03-15,SaaS,UK,9,123019,26,1
INV04494,1039,74414,2023-03-23,2023-04-22,2,2023-04-24,SaaS,Germany,5,199259,13,1
INV04495,1004,94145,2023-01-12,2023-02-11,-2,2023-02-09,Healthcare,India,1,40076,42,0
INV04496,1020,50222,2023-01-04,2023-02-03,10,2023-02-13,Manufacturing,India,7,127698,28,1
INV04497,1077,49115,2023-02-12,2023-03-14,8,2023-03-22,Retail,India,0,86537,36,1
INV04498,1003,90606,2023-02-20,2023-03-22,2,2023-03-24,Manufacturing,US,5,75655,11,1
INV04499,1022,41647,2023-09-18,2023-10-18,15,2023-11-02,Healthcare,US,10,158192,9,1
INV04500,1083,55607,2023-05-14,2023-06-13,16,2023-06-29,Healthcare,India,14,71101,16,1
INV04501,1014,58410,2023-03-28,2023-04-27,9,2023-05-06,Retail,UK,9,197107,17,1
INV04502,1092,22996,2023-12-28,2024-01-27,19,2024-02-15,SaaS,US,11,45407,5,1
INV04503,1007,55921,2023-02-25,2023-03-27,2,2023-03-29,Healthcare,Germany,2,148162,5,1
INV04504,1040,84697,2023-08-05,2023-09-04,22,2023-09-26,SaaS,US,13,79528,38,1
INV04505,1018,47022,2023-03-09,2023-04-08,18,2023-04-26,Healthcare,UK,10,55430,31,1
INV04506,1045,41148,2023-12-18,2024-01-17,15,2024-02-01,Manufacturing,US,14,164278,2,1
INV04507,1027,68764,2023-02-13,2023-03-15,4,2023-03-19,Retail,UK,6,50701,27,1
INV04508,1090,92901,2023-05-23,2023-06-22,13,2023-07-05,Healthcare,UK,12,28575,46,1
INV04509,1067,91724,2023-12-12,2024-01-11,7,2024-01-18,Manufacturing,US,9,57656,43,1
INV04510,1014,9888,2023-02-11,2023-03-13,17,2023-03-30,Healthcare,UK,9,112487,19,1
INV04511,1098,89666,2023-05-19,2023-06-18,7,2023-06-25,Retail,UK,7,165372,43,1
INV04512,1036,40159,2023-03-14,2023-04-13,10,2023-04-23,Manufacturing,Germany,4,19062,25,1
INV04513,1000,43197,2023-09-24,2023-10-24,15,2023-11-08,SaaS,India,8,48485,38,1
INV04514,1066,85326,2023-07-13,2023-08-12,8,2023-08-20,Healthcare,India,7,15621,13,1
INV04515,1023,91360,2023-06-04,2023-07-04,7,2023-07-11,Healthcare,US,5,198330,29,1
INV04516,1026,99941,2023-09-03,2023-10-03,15,2023-10-18,Manufacturing,UK,13,27901,19,1
INV04517,1039,25474,2023-11-10,2023-12-10,10,2023-12-20,Retail,US,5,175745,35,1
INV04518,1062,18333,2023-08-06,2023-09-05,6,2023-09-11,Healthcare,US,6,18634,25,1
INV04519,1060,37355,2023-09-10,2023-10-10,22,2023-11-01,Manufacturing,India,13,32736,48,1
INV04520,1035,74903,2023-10-04,2023-11-03,8,2023-11-11,Retail,UK,7,70912,9,1
INV04521,1097,67258,2023-10-04,2023-11-03,16,2023-11-19,Healthcare,US,14,176982,35,1
INV04522,1092,32145,2023-03-13,2023-04-12,11,2023-04-23,Manufacturing,US,11,186328,15,1
INV04523,1023,76675,2023-05-09,2023-06-08,7,2023-06-15,Retail,India,5,100873,22,1
INV04524,1023,50854,2023-12-24,2024-01-23,3,2024-01-26,Healthcare,India,5,191970,13,1
INV04525,1003,68664,2023-07-05,2023-08-04,13,2023-08-17,Healthcare,India,5,80875,49,1
INV04526,1066,87153,2023-01-13,2023-02-12,16,2023-02-28,Retail,US,7,63957,30,1
INV04527,1033,94616,2023-11-25,2023-12-25,4,2023-12-29,Retail,UK,1,43010,21,1
INV04528,1056,36285,2023-08-08,2023-09-07,1,2023-09-08,Manufacturing,India,2,73383,25,1
INV04529,1048,18533,2023-01-06,2023-02-05,18,2023-02-23,Healthcare,India,12,16659,25,1
INV04530,1086,33624,2023-08-27,2023-09-26,12,2023-10-08,Healthcare,UK,12,78750,40,1
INV04531,1052,47996,2023-04-22,2023-05-22,9,2023-05-31,Manufacturing,US,4,122391,22,1
INV04532,1022,47947,2023-08-16,2023-09-15,18,2023-10-03,Healthcare,US,10,44430,46,1
INV04533,1068,28956,2023-01-17,2023-02-16,17,2023-03-05,Healthcare,UK,8,57500,41,1
INV04534,1094,52030,2023-03-14,2023-04-13,10,2023-04-23,Healthcare,India,9,115265,3,1
INV04535,1052,59597,2023-01-12,2023-02-11,9,2023-02-20,SaaS,Germany,4,85990,9,1
INV04536,1061,43443,2023-03-27,2023-04-26,9,2023-05-05,Retail,UK,3,145182,24,1
INV04537,1040,99613,2023-06-29,2023-07-29,22,2023-08-20,SaaS,Germany,13,38144,44,1
INV04538,1056,66464,2023-05-02,2023-06-01,8,2023-06-09,SaaS,US,2,85920,47,1
INV04539,1059,4952,2023-07-23,2023-08-22,20,2023-09-11,Retail,US,14,175274,32,1
INV04540,1053,57880,2023-03-11,2023-04-10,10,2023-04-20,SaaS,Germany,2,30826,17,1
INV04541,1069,53201,2023-04-18,2023-05-18,13,2023-05-31,Manufacturing,India,7,178228,41,1
INV04542,1056,43460,2023-07-20,2023-08-19,4,2023-08-23,SaaS,Germany,2,162318,24,1
INV04543,1009,23796,2023-02-21,2023-03-23,7,2023-03-30,Manufacturing,India,3,29004,8,1
INV04544,1039,32746,2023-02-06,2023-03-08,6,2023-03-14,Retail,UK,5,135868,6,1
INV04545,1006,87785,2023-04-27,2023-05-27,4,2023-05-31,Healthcare,US,3,180172,9,1
INV04546,1037,1015,2023-09-16,2023-10-16,5,2023-10-21,Retail,US,6,147616,15,1
INV04547,1084,50757,2023-09-21,2023-10-21,6,2023-10-27,Retail,Germany,3,16102,24,1
INV04548,1060,26957,2023-10-30,2023-11-29,11,2023-12-10,SaaS,UK,13,70491,11,1
INV04549,1083,82541,2023-03-05,2023-04-04,21,2023-04-25,Retail,Germany,14,27869,31,1
INV04550,1002,22292,2023-02-11,2023-03-13,21,2023-04-03,Retail,Germany,13,165613,46,1
INV04551,1050,32876,2023-02-12,2023-03-14,8,2023-03-22,Manufacturing,Germany,9,23150,45,1
INV04552,1085,61727,2023-05-05,2023-06-04,8,2023-06-12,Healthcare,India,10,92425,45,1
INV04553,1046,48046,2023-09-27,2023-10-27,20,2023-11-16,SaaS,US,11,146628,13,1
INV04554,1067,15817,2023-12-13,2024-01-12,13,2024-01-25,Healthcare,US,9,33552,30,1
INV04555,1091,92006,2023-08-21,2023-09-20,14,2023-10-04,Healthcare,Germany,14,107145,25,1
INV04556,1075,10759,2023-05-12,2023-06-11,13,2023-06-24,Healthcare,India,7,57396,48,1
INV04557,1037,49432,2023-01-02,2023-02-01,10,2023-02-11,SaaS,US,6,147535,12,1
INV04558,1035,7412,2023-04-25,2023-05-25,11,2023-06-05,Retail,India,7,49623,21,1
INV04559,1040,58757,2023-01-01,2023-01-31,17,2023-02-17,Healthcare,UK,13,166632,24,1
INV04560,1068,21504,2023-11-27,2023-12-27,12,2024-01-08,SaaS,India,8,150482,26,1
INV04561,1012,9507,2023-03-06,2023-04-05,7,2023-04-12,Retail,India,3,194191,12,1
INV04562,1086,22050,2023-05-05,2023-06-04,20,2023-06-24,Healthcare,UK,12,21351,37,1
INV04563,1057,5820,2023-09-13,2023-10-13,6,2023-10-19,Manufacturing,US,1,39388,49,1
INV04564,1049,8835,2023-11-18,2023-12-18,-1,2023-12-17,SaaS,US,1,19968,21,0
INV04565,1029,94167,2023-05-23,2023-06-22,11,2023-07-03,Healthcare,India,6,79259,23,1
INV04566,1061,14587,2023-11-24,2023-12-24,7,2023-12-31,SaaS,India,3,45596,1,1
INV04567,1024,58732,2023-09-03,2023-10-03,11,2023-10-14,Manufacturing,UK,4,118670,45,1
INV04568,1026,52921,2023-04-26,2023-05-26,19,2023-06-14,SaaS,UK,13,195329,10,1
INV04569,1050,46499,2023-10-30,2023-11-29,6,2023-12-05,Retail,US,9,99168,35,1
INV04570,1077,7840,2023-03-31,2023-04-30,1,2023-05-01,Healthcare,US,0,54544,38,1
INV04571,1056,66077,2023-10-23,2023-11-22,9,2023-12-01,SaaS,UK,2,178653,48,1
INV04572,1046,32440,2023-02-11,2023-03-13,9,2023-03-22,SaaS,India,11,41225,28,1
INV04573,1099,36183,2023-02-04,2023-03-06,14,2023-03-20,Healthcare,UK,8,138435,1,1
INV04574,1038,97172,2023-02-10,2023-03-12,12,2023-03-24,Manufacturing,US,11,94274,8,1
INV04575,1015,3389,2023-12-07,2024-01-06,18,2024-01-24,Manufacturing,India,9,129228,41,1
INV04576,1021,56076,2023-05-04,2023-06-03,4,2023-06-07,Healthcare,Germany,0,32436,23,1
INV04577,1084,67299,2023-02-26,2023-03-28,8,2023-04-05,Healthcare,Germany,3,38085,20,1
INV04578,1053,90461,2023-10-21,2023-11-20,7,2023-11-27,Retail,UK,2,158993,32,1
INV04579,1020,93085,2023-08-23,2023-09-22,4,2023-09-26,SaaS,US,7,13896,23,1
INV04580,1071,40023,2023-04-06,2023-05-06,9,2023-05-15,SaaS,India,6,18785,7,1
